Sensor_ID,Entity_ID,Sensor_Type_Threshold_,Sensor_Reading,Status,Lower_Non_Recoverable,Lower_Critical,Lower_Non_Critical,Upper_Non_Critical,Upper_Critical,Upper_Non_Recoverable,Positive_Hysteresis,Negative_Hysteresis,Assertion_Events,Assertions_Enabled,Deassertions_Enabled,Time_elapsed
CPU2 Power,215.2,Unknown,77,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,679.52576
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,679.76101
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,679.95724
Total Power,215.0,Unknown,322,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,680.20920
CPU1 Power,215.1,Unknown,41,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,680.46536
CPU2 Power,215.2,Unknown,77,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,680.67376
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,680.86096
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,681.10985
Total Power,215.0,Unknown,322,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,681.45340
CPU1 Power,215.1,Unknown,41,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,681.68939
CPU2 Power,215.2,Unknown,56,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,681.91258
PCIE CPU1 Pwr,215.3,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,682.12924
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,682.34560
Total Power,215.0,Unknown,357,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,682.54973
CPU1 Power,215.1,Unknown,64,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,682.80543
CPU2 Power,215.2,Unknown,56,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,683.05379
PCIE CPU1 Pwr,215.3,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,683.38556
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,683.64095
Total Power,215.0,Unknown,357,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,683.85771
CPU1 Power,215.1,Unknown,64,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,684.09788
CPU2 Power,215.2,Unknown,56,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,684.36980
PCIE CPU1 Pwr,215.3,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,684.63321
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,684.86221
Total Power,215.0,Unknown,252,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,685.30588
CPU1 Power,215.1,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,685.52104
CPU2 Power,215.2,Unknown,18,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,685.75315
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,685.96946
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,686.18920
Total Power,215.0,Unknown,252,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,686.39746
CPU1 Power,215.1,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,686.59852
CPU2 Power,215.2,Unknown,18,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,686.80538
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,687.03457
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,687.28657
Total Power,215.0,Unknown,252,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,687.51389
CPU1 Power,215.1,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,687.71436
CPU2 Power,215.2,Unknown,18,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,687.99313
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,688.43330
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,688.64598
Total Power,215.0,Unknown,245,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,688.92172
CPU1 Power,215.1,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,689.19344
CPU2 Power,215.2,Unknown,15,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,689.42543
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,689.62248
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,689.81798
Total Power,215.0,Unknown,245,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,690.04120
CPU1 Power,215.1,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,690.30963
CPU2 Power,215.2,Unknown,15,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,690.58971
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,690.89330
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,691.35289
Total Power,215.0,Unknown,245,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,691.62169
CPU1 Power,215.1,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,691.90494
CPU2 Power,215.2,Unknown,15,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,692.18125
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,692.48127
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,692.74867
Total Power,215.0,Unknown,252,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,692.96597
CPU1 Power,215.1,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,693.19691
CPU2 Power,215.2,Unknown,15,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,693.44860
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,693.64965
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,693.88521
Total Power,215.0,Unknown,252,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,694.28994
CPU1 Power,215.1,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,694.52218
CPU2 Power,215.2,Unknown,15,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,694.74510
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,694.95314
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,695.20927
Total Power,215.0,Unknown,252,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,695.48125
CPU1 Power,215.1,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,695.78143
CPU2 Power,215.2,Unknown,20,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,695.96609
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,696.18162
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,696.40556
Total Power,215.0,Unknown,259,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,696.66610
CPU1 Power,215.1,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,696.91302
CPU2 Power,215.2,Unknown,20,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,697.26208
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,697.48614
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,697.72119
Total Power,215.0,Unknown,259,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,697.94202
CPU1 Power,215.1,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,698.20098
CPU2 Power,215.2,Unknown,20,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,698.57740
PCIE CPU1 Pwr,215.3,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,698.86509
PCIE CPU2 Pwr,215.4,Unknown,28,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,699.11393
Total Power,215.0,Unknown,392,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,699.37450
CPU1 Power,215.1,Unknown,108,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,699.64605
CPU2 Power,215.2,Unknown,120,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,699.90512
PCIE CPU1 Pwr,215.3,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,700.18487
PCIE CPU2 Pwr,215.4,Unknown,28,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,700.61310
Total Power,215.0,Unknown,392,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,700.80597
CPU1 Power,215.1,Unknown,108,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,701.04892
CPU2 Power,215.2,Unknown,120,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,701.26951
PCIE CPU1 Pwr,215.3,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,701.49796
PCIE CPU2 Pwr,215.4,Unknown,28,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,701.76549
Total Power,215.0,Unknown,343,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,701.99076
CPU1 Power,215.1,Unknown,41,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,702.18498
CPU2 Power,215.2,Unknown,39,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,702.39344
PCIE CPU1 Pwr,215.3,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,702.60577
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,702.80951
Total Power,215.0,Unknown,343,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,703.00948
CPU1 Power,215.1,Unknown,41,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,703.20979
CPU2 Power,215.2,Unknown,39,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,703.69771
PCIE CPU1 Pwr,215.3,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,703.89381
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,704.16494
Total Power,215.0,Unknown,343,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,704.48497
CPU1 Power,215.1,Unknown,41,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,704.76513
CPU2 Power,215.2,Unknown,53,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,705.02971
PCIE CPU1 Pwr,215.3,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,705.23413
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,705.45397
Total Power,215.0,Unknown,378,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,705.73371
CPU1 Power,215.1,Unknown,63,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,706.01325
CPU2 Power,215.2,Unknown,53,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,706.28124
PCIE CPU1 Pwr,215.3,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,706.56962
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,706.85711
Total Power,215.0,Unknown,378,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,707.14129
CPU1 Power,215.1,Unknown,63,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,707.43322
CPU2 Power,215.2,Unknown,53,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,707.71708
PCIE CPU1 Pwr,215.3,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,708.19388
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,708.45397
Total Power,215.0,Unknown,266,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,708.73410
CPU1 Power,215.1,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,708.95032
CPU2 Power,215.2,Unknown,17,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,709.16938
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,709.39302
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,709.59722
Total Power,215.0,Unknown,266,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,709.79799
CPU1 Power,215.1,Unknown,24,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,709.99357
CPU2 Power,215.2,Unknown,17,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,710.20533
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,710.45306
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,710.64479
Total Power,215.0,Unknown,266,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,710.92527
CPU1 Power,215.1,Unknown,27,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,711.30849
CPU2 Power,215.2,Unknown,17,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,711.54130
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,711.80166
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,712.09297
Total Power,215.0,Unknown,252,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,712.31335
CPU1 Power,215.1,Unknown,27,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,712.51378
CPU2 Power,215.2,Unknown,17,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,712.72127
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,712.92882
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,713.19742
Total Power,215.0,Unknown,252,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,713.43354
CPU1 Power,215.1,Unknown,27,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,713.69294
CPU2 Power,215.2,Unknown,17,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,714.08592
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,714.43726
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,714.71391
Total Power,215.0,Unknown,252,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,714.94993
CPU1 Power,215.1,Unknown,27,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,715.20522
CPU2 Power,215.2,Unknown,54,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,715.53753
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,715.77398
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,715.98596
Total Power,215.0,Unknown,350,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,716.19337
CPU1 Power,215.1,Unknown,62,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,716.42486
CPU2 Power,215.2,Unknown,54,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,716.61768
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,716.87651
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,717.18123
Total Power,215.0,Unknown,350,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,717.42532
CPU1 Power,215.1,Unknown,62,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,717.67270
CPU2 Power,215.2,Unknown,54,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,717.88181
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,718.10583
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,718.30568
Total Power,215.0,Unknown,329,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,718.58954
CPU1 Power,215.1,Unknown,45,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,718.83393
CPU2 Power,215.2,Unknown,86,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,719.06122
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,719.33329
PCIE CPU2 Pwr,215.4,Unknown,27,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,719.62123
Total Power,215.0,Unknown,329,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,719.89714
CPU1 Power,215.1,Unknown,45,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,720.32882
CPU2 Power,215.2,Unknown,86,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,720.52476
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,720.80110
PCIE CPU2 Pwr,215.4,Unknown,27,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,721.06505
Total Power,215.0,Unknown,329,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,721.33668
CPU1 Power,215.1,Unknown,65,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,721.67317
CPU2 Power,215.2,Unknown,36,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,721.93004
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,722.19322
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,722.45285
Total Power,215.0,Unknown,322,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,722.68054
CPU1 Power,215.1,Unknown,65,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,722.90900
CPU2 Power,215.2,Unknown,36,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,723.16940
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,723.59713
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,723.83083
Total Power,215.0,Unknown,322,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,724.04967
CPU1 Power,215.1,Unknown,65,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,724.25387
CPU2 Power,215.2,Unknown,36,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,724.50610
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,724.76917
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,725.01763
Total Power,215.0,Unknown,343,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,725.21733
CPU1 Power,215.1,Unknown,46,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,725.50174
CPU2 Power,215.2,Unknown,66,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,725.68584
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,725.90935
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,726.10982
Total Power,215.0,Unknown,343,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,726.50120
CPU1 Power,215.1,Unknown,46,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,726.71291
CPU2 Power,215.2,Unknown,66,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,726.91316
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,727.19272
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,727.50520
Total Power,215.0,Unknown,343,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,727.77309
CPU1 Power,215.1,Unknown,71,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,728.02933
CPU2 Power,215.2,Unknown,76,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,728.23754
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,728.46562
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,728.74107
Total Power,215.0,Unknown,343,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,729.06872
CPU1 Power,215.1,Unknown,71,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,729.28180
CPU2 Power,215.2,Unknown,76,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,729.52142
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,729.78085
PCIE CPU2 Pwr,215.4,Unknown,26,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,730.05686
Total Power,215.0,Unknown,343,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,730.29734
CPU1 Power,215.1,Unknown,71,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,730.53775
CPU2 Power,215.2,Unknown,76,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,730.78130
PCIE CPU1 Pwr,215.3,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,731.19710
PCIE CPU2 Pwr,215.4,Unknown,25,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,731.46936
Total Power,215.0,Unknown,252,ok,0.000,0.000,0.000,1785.000,1785.000,1785.000,Unspecified,Unspecified,,,731.69257
CPU1 Power,215.1,Unknown,31,ok,0.000,0.000,0.000,255.000,255.000,255.000,Unspecified,Unspecified,,,731.94107
